12.806025,-0.056460526,0.44918853,0.5558171,0.69721526,-426.38074,626.72034,1971.5634
12.56339,-0.07138132,0.4432027,0.66588867,0.595876,-544.4876,630.20593,1955.6763
12.339188,-0.33546472,0.61914825,1.9054557,0.255316,-556.9816,607.9264,1939.4309
12.27412,-0.21973835,0.6026957,1.9400865,0.25687018,-563.17206,617.22656,1920.6948
12.33435,-0.07452157,0.5924278,1.9559977,0.25674358,-574.0718,625.07074,1900.775
12.272671,-0.10923215,0.53205514,1.9954933,0.2601641,-592.23444,617.274,1881.7948
12.065556,-0.15234391,0.40492857,2.0519962,0.2645106,-597.4841,605.8552,1865.3204
11.886579,-0.31383693,0.3356277,2.0536556,0.2655789,-597.6145,665.5897,1816.2578
11.768962,-0.36217993,0.20402586,2.0833468,0.26837406,-594.3379,636.8962,1820.2571
11.821065,-0.36877096,0.10800535,2.0878854,0.26769024,-597.681,628.464,1804.5133
11.8195095,-0.4927735,0.013466851,2.068653,0.2675385,-584.83655,668.19366,1784.2755
11.655769,-0.49835095,-0.14826685,2.0544374,0.2658971,-574.9036,623.41516,1777.7109
11.534003,-0.7480547,0.04357427,1.9749929,0.2645238,-532.30804,659.2854,1704.2626
11.527808,-0.76406014,-0.09257601,2.0053766,0.26934138,-506.53595,636.5481,1715.1918
12.11242,-1.0440669,-0.75323594,1.8118877,0.2778424,-417.4204,562.87067,1697.5605
12.075665,-0.86633486,-1.0683681,1.4107255,0.2522121,-376.29935,548.97437,1683.5913
12.171547,-1.1162534,-1.1516919,1.2806884,0.2654829,-330.7384,541.7933,1652.8969
12.005637,-1.1663568,-1.2098571,1.1656761,0.2674893,-301.14023,543.39526,1633.6757
11.933119,-1.1353141,-1.2033678,0.9279684,0.26207817,-278.94196,552.98303,1628.2
11.283156,-0.957045,-0.6853939,0.62274915,0.2640355,-185.79477,200.82234,1543.6005
11.810152,-0.7635452,-0.62906504,0.25482276,0.26856562,-121.370766,429.2959,1636.8363
12.282579,0.4529857,0.30712903,0.63115615,0.5496523,-170.72636,432.29236,1774.1626
12.691577,0.74876124,1.1659201,1.4417536,0.25211886,-163.9132,522.2883,1939.8083
13.062495,-0.4422925,0.39237344,0.5021953,0.631047,-82.35578,335.7868,1629.3058
13.030506,-1.3154967,-1.8612378,-1.1480045,0.34079897,-108.838135,441.08716,1799.8326
12.913821,0.21483862,0.1599433,0.7258367,0.63358,-6.9059887,538.6442,1668.0743
12.648701,-0.1196736,-0.1708358,0.70174277,0.6812125,26.395645,546.67914,1660.9523
12.454636,-0.99600524,-1.108485,0.7160674,0.25068793,49.314407,558.09247,1659.2921
12.415421,-1.0071433,-1.0592651,0.4465097,0.2586595,9.7888775,506.96774,1734.918
12.478088,-0.9157521,-1.0122768,0.33077744,0.25370452,59.404762,511.71332,1666.0588
12.309747,-0.123109214,0.18554388,0.6674049,0.71062523,-112.57826,545.2518,1832.8428
12.114688,-0.07654451,0.21761389,0.64810663,0.72577053,-75.42188,537.47534,1908.3907
12.08917,-0.13929471,0.6677039,1.8885182,0.25170124,-60.023346,543.0542,1926.2002
12.467694,-0.4322567,0.14258787,2.0419414,0.2626324,-59.638416,612.4507,1926.7418
12.915894,-0.4826635,0.19650821,2.0367794,0.26434875,-53.79007,553.9747,1964.9868
12.931957,-0.52017045,0.0030817846,2.0167267,0.26073506,-52.8022,573.2019,1960.5786
12.650241,-0.5623671,0.0028802617,1.9891311,0.25851563,-46.87461,572.75616,1986.1218
12.513832,-0.60187685,0.036232926,1.9394174,0.25388187,-45.497032,560.0059,1988.8234
12.436964,-0.6369956,-0.005542613,1.9349083,0.25465724,-46.579468,558.3633,1987.2004
12.463097,-0.20884323,0.61413276,1.8966435,0.25118417,-48.28335,555.31604,1988.9188
12.225295,-0.07182572,-0.042188868,0.70997494,0.69928294,-47.380142,553.42755,1961.8513
