14.201236,0.13710883,-0.18172109,-0.013116039,0.43295497,-248.97618,-203.4939,2273.9172
14.219201,0.17765528,-0.16057643,-7.801535E-4,0.43269214,-244.24777,-206.5072,2278.0723
13.925268,0.20128454,-0.10204687,-0.0066401414,0.43290427,-248.21375,-203.38022,2278.831
13.678499,0.1719494,0.01650804,0.019684054,0.43251845,-254.56943,-210.09625,2274.5408
13.381659,0.121320985,0.08035246,0.017067708,0.43260184,-252.23915,-207.982,2272.3596
12.97872,0.14546818,0.11225221,0.026345877,0.4323698,-255.43446,-206.18143,2266.8918
13.024356,0.15437086,0.10825056,0.034568306,0.43219447,-251.5522,-212.00638,2268.2932
12.337999,0.16565244,-0.07808757,0.009130161,0.4326635,-246.6812,-204.21918,2271.0518
13.232788,0.15226972,-0.19617663,0.008985298,0.4324321,-246.33955,-203.97845,2274.1453
13.920395,0.15302972,-0.09353194,0.004653081,0.43274915,-249.22935,-199.79745,2279.3142
