14.401493,0.7526736,-0.3469589,-3.3619146,0.44242865,51.74997,352.46866,2400.568
13.921534,0.55389935,-0.4873529,-3.3869348,0.441015,54.208267,353.09488,2404.841
13.790755,0.56054395,-0.46668503,-3.3930032,0.44010013,52.111366,348.54483,2406.909
13.744926,0.7370728,-0.25392258,-3.3900676,0.44048658,56.588654,350.25235,2404.9182
13.53648,1.0456066,0.05327891,-3.3187296,0.43905425,57.311375,353.63904,2389.4243
13.588165,1.4459287,0.34744543,-3.1262481,0.43480983,59.169464,359.82733,2372.2246
13.86676,1.8100041,1.2846206,-2.475977,0.41596475,72.56032,377.21558,2350.0693
14.469404,2.0038545,1.5514202,-1.4326035,0.379032,58.385406,418.55615,2341.4844
14.682884,1.6276547,1.3857301,-0.6154875,0.33378032,48.601715,440.396,2338.388
15.180547,1.0605713,1.0307827,-0.14852422,0.28780636,53.49483,449.40405,2345.9238
15.325955,0.7752231,0.7945434,-0.029121758,0.2665594,54.72608,460.18863,2345.9507
15.214294,0.63179195,0.6641108,0.008297802,0.256523,55.423874,453.18585,2352.236
14.848107,0.6552578,0.6720089,0.0054142014,0.25991538,50.05255,438.75284,2359.4688
14.6242075,0.7194219,0.7325971,-0.016917448,0.26419878,49.530594,441.37918,2355.7239
14.7269945,0.8704154,0.86713326,-0.09594735,0.27583772,47.775757,443.70245,2349.3267
14.35672,1.1310626,1.0681002,-0.24953148,0.29636592,41.416252,441.8752,2340.14
13.842027,1.5234854,1.4028294,-0.72648555,0.3321116,44.712097,444.44287,2340.5674
14.289727,1.7713554,1.5944247,-1.7602681,0.38356584,61.9248,406.36005,2335.397
14.0415945,1.7607816,1.2987825,-2.465658,0.41318184,59.521637,405.0942,2338.5686
13.47942,1.1582955,0.3454967,-3.2635808,0.4391816,63.888744,361.27826,2360.1208
13.087326,0.81450766,-0.021362169,-3.389894,0.44145045,62.198395,359.19516,2378.4487
