15.123682,-0.14438702,1.4222386,0.019400802,0.41783503,40.817757,206.56602,2472.9749
14.977895,-0.089472726,1.3859133,0.011237619,0.41920224,42.08476,204.10648,2473.1733
15.378257,-0.10457325,1.41214,0.0016474474,0.41875336,40.35959,201.7846,2480.3157
15.169171,-0.052269485,1.4146205,0.027206874,0.41839185,39.24691,200.0217,2483.1406
14.553594,-0.015022088,1.5091141,0.031411547,0.41625223,35.61696,195.6378,2486.093
14.261692,-0.013772575,1.4791319,0.065022655,0.41616124,32.40589,187.20056,2489.4512
13.670151,0.012750501,1.462737,0.08720046,0.4161505,29.824781,168.15149,2510.4788
13.248994,0.11527714,1.4771041,0.12974633,0.4152479,24.1885,157.55748,2519.1416
12.945176,0.14728929,1.4609942,0.18564735,0.41431788,19.957787,157.7589,2532.8389
12.809344,0.19869648,1.5389194,0.23822874,0.41116205,11.359901,150.87039,2540.637
13.714126,0.33218256,1.4947124,0.3572484,0.40941122,5.2238884,151.97168,2561.1624
13.617283,0.36474487,1.5233204,0.36547154,0.40853047,8.674095,137.211,2566.0999
13.811055,0.45509207,1.5300658,0.3852396,0.40799648,11.807308,117.61771,2579.0032
14.00999,0.50658137,1.5283676,0.40491238,0.4075445,12.665035,116.19359,2583.9749
13.473295,0.56995606,1.5570599,0.4525852,0.4053841,12.376598,108.11638,2598.7502
13.502207,0.60015696,1.5744356,0.4655265,0.4045188,12.848839,109.44525,2602.5408
13.260437,0.67786413,1.6014837,0.47836706,0.4033705,16.318485,96.87228,2604.8062
13.330305,0.6731885,1.6176791,0.4651521,0.4033274,18.831589,97.62068,2613.1252
13.299683,0.6956635,1.6401815,0.45625693,0.40294984,22.839157,88.6923,2616.7734
13.4484215,0.7362046,1.6319824,0.47394717,0.40260798,16.172127,57.024918,2610.8994
13.275899,0.7185115,1.6121832,0.5036221,0.40221474,15.764709,74.46096,2618.2295
13.323501,0.6974734,1.6407639,0.48136872,0.40209746,22.058533,75.212685,2613.761
13.203107,0.70976156,1.665287,0.44559562,0.40252984,26.867954,98.86212,2618.631
12.825514,0.730608,1.663946,0.33547187,0.40608132,32.838806,99.09335,2608.6143
12.573409,0.70665526,1.6233411,0.3434201,0.40701187,31.146074,101.808624,2605.0535
12.653577,0.6838709,1.617506,0.34040982,0.40726402,31.12614,113.33536,2602.6807
12.839693,0.6916242,1.6057808,0.339356,0.40762243,30.18949,132.59157,2595.941
13.826067,0.6363405,1.64457,0.3400669,0.40647668,28.897652,140.79799,2578.6323
14.591261,0.56525266,1.6097075,0.3312889,0.40765885,25.674204,149.19682,2569.7507
15.125988,0.49529758,1.6006649,0.3061899,0.40853435,26.79168,162.99223,2550.9827
15.631639,0.34559527,1.6561755,0.25365433,0.40804103,23.027075,173.15103,2529.8
16.049492,0.2135257,1.6905357,0.26242137,0.4061072,17.694803,187.65508,2508.328
16.440025,0.075207956,1.6757796,0.22495718,0.40685633,13.231569,191.52875,2500.6638
16.706945,0.0066642305,1.618364,0.23549412,0.40787807,19.199535,201.02551,2494.1318
16.295326,0.011076877,1.6696762,0.16669062,0.4082898,20.00626,195.22316,2490.2717
16.585308,3.975256E-4,1.6252084,0.18948926,0.4089476,18.407963,210.18787,2488.1282
