15.534738,-0.03464695,-0.31994835,0.6364689,0.7009565,-388.54456,333.6491,2379.8625
15.682476,-0.06468943,-0.28707737,0.63923436,0.7104796,-387.45023,337.41632,2374.1885
15.124657,-0.06006888,-0.3514525,0.6295626,0.690307,-400.45596,326.84497,2382.864
14.644884,-0.0934252,-0.32788944,0.6384418,0.69003797,-398.6282,332.09113,2372.6487
14.34563,-0.12960513,-0.3903636,0.6130309,0.67454565,-397.98676,336.76355,2364.152
14.285803,-0.15142538,-0.37052548,0.61498755,0.67939055,-396.37604,336.7037,2367.9565
13.698795,-0.10133001,-0.3281977,0.63966376,0.68763995,-392.12665,307.74066,2370.0742
13.561723,-0.08668868,-0.3206852,0.64886874,0.684555,-392.76657,317.60794,2377.8635
13.581516,-0.116511025,-0.32511792,0.64501494,0.6816738,-393.97507,321.30847,2377.4004
13.349469,-0.09142755,-0.3021759,0.65372247,0.68773365,-394.71097,319.0113,2382.4412
13.072472,-0.09791784,-0.29116276,0.6565762,0.6888715,-395.24014,318.64856,2377.674
13.041593,-0.106791325,-0.2906131,0.658876,0.6855816,-396.89548,309.09277,2378.1746
13.111599,-0.10327102,-0.28863555,0.6635182,0.68247217,-396.87637,302.3425,2379.656
12.916468,0.057645816,-0.2819617,0.65132105,0.7021079,-398.01614,287.60974,2403.654
12.693288,-0.039250962,-0.27894232,0.6757718,0.68116295,-399.80206,303.40808,2393.698
12.715263,-0.043639913,-0.28034315,0.67865634,0.67744285,-399.97668,307.32013,2390.2617
12.812757,-0.05480708,-0.27076483,0.68022406,0.6789534,-399.77698,298.5835,2387.3286
12.702601,-0.055717178,-0.2752177,0.6885212,0.6686474,-399.65802,300.22763,2386.7605
12.573175,-0.047836617,-0.27433273,0.6931648,0.66481256,-400.0465,301.15497,2386.439
12.674736,-0.052102152,-0.25988278,0.69742334,0.665843,-400.69864,299.3949,2392.8909
12.629857,-0.12272339,-0.24583963,0.690339,0.66927856,-395.45395,285.00708,2372.9062
12.42426,-0.08379533,-0.23894157,0.6962927,0.67161125,-392.0986,264.07684,2378.4626
12.33806,-0.08461441,-0.26245445,0.6949579,0.6640719,-394.706,265.58054,2384.4485
12.493857,-0.091869906,-0.24159771,0.69961894,0.666126,-390.41644,256.6457,2383.8396
12.444768,-0.08765417,-0.23515086,0.70056844,0.6680006,-390.00974,245.236,2383.9436
12.266441,-0.065341994,-0.21566553,0.69275516,0.6850614,-391.45834,242.67207,2384.04
12.210331,-0.09965148,-0.24308778,0.7006133,0.66341454,-394.67896,251.86275,2378.7695
12.175317,-0.098027974,-0.24871178,0.70114094,0.6610101,-395.56842,252.80847,2379.1936
12.290895,-0.097872175,-0.24112147,0.7007139,0.6642902,-395.20932,255.16978,2383.423
12.143175,-0.07864653,-0.2487539,0.7001444,0.6646306,-391.0799,231.9931,2371.2725
12.092369,-0.073378205,-0.21433413,0.6990207,0.6782673,-383.36462,273.09302,2370.0242
13.055113,-0.053304102,-0.24334745,0.69945085,0.6698576,-391.5674,267.52078,2374.0012
13.867825,-0.039185457,-0.26249856,0.6948465,0.6683916,-392.77402,266.54022,2377.2317
14.508398,-0.01438186,-0.2656274,0.6906168,0.67252034,-393.47186,282.5189,2387.1453
14.713539,-0.03906341,-0.24234517,0.68318456,0.68775123,-388.7375,299.89307,2375.862
14.547639,-0.026119728,-0.24175486,0.683793,0.68796754,-390.16513,294.68616,2379.9136
14.885235,-0.01637975,-0.26243523,0.683709,0.6807359,-396.4429,319.19748,2400.0286
15.111915,-0.014536968,-0.26315698,0.682104,0.6821079,-394.11243,307.75372,2398.135
15.349902,-0.011535102,-0.28012162,0.6792648,0.67823166,-399.51425,314.4503,2404.4062
14.657991,0.03553427,-0.25733918,0.67019993,0.6952308,-385.07187,290.52515,2381.628
14.3616085,0.006404167,-0.27230003,0.669262,0.6913031,-390.8496,285.8137,2380.1655
14.286825,-0.006631692,-0.2508265,0.66540414,0.7030501,-394.261,299.70502,2384.2292
13.988037,-0.015324565,-0.27737653,0.6640652,0.6941504,-398.22543,296.01266,2377.8108
13.648769,-0.0016026255,-0.29582745,0.658696,0.69181144,-399.10315,300.48743,2381.5505
13.550518,-0.029921787,-0.32036528,0.65479124,0.6839,-402.55753,306.0374,2365.487
13.584643,-0.07262847,-0.32224673,0.65171295,0.6827535,-403.78674,307.33344,2360.4182
13.344702,-0.08994449,-0.334639,0.648637,0.6776405,-405.91867,305.40118,2355.3464
13.082479,-0.10793694,-0.30728215,0.654763,0.682065,-394.24716,299.74142,2336.0002
