0,0,30.154503,0.007109925,0.38990194,-0.15458043,0.43523937,174.83916,804.0812,2180.0325,0.007109925,0.38990194,-0.15458043,0.43523937,163.63194,552.5394,2180.1465,-0.20256859,0.33577982,1.9638555,0.2504229,25.789082,552.0725,2195.379,-0.413208,-0.09891695,-3.4635322,0.4370702,301.47482,553.0063,2164.914,0.22779064,-0.19988069,0.6486111,0.69818527,16.30161,307.8474,2262.2961,0.30525535,0.64655024,-3.396319,0.43476316,318.69354,331.25763,2195.9854,0.0,0.0,0.0,0.43301272,-6.643955,70.341,2094.772,0.0,0.0,0.0,0.43301272,339.8041,50.144714,2118.081,0.3187984,0.37959987,-0.0059419316,0.43232092,162.34103,363.58646,2162.6729,0.111733966,0.31668824,-0.075496465,0.4340305,75.99464,174.34541,2154.5984,0.17221072,0.29591405,-0.12106727,0.4350153,246.1056,174.92159,2135.8,-0.70147663,0.32104176,-0.021028873,0.43060115,66.465324,-235.84401,2141.7969,-0.54276824,0.31008852,2.2628739E-4,0.43099797,230.84221,-237.9865,2115.9436,0.0,0.0,0.0,0.43301272,67.855515,-623.97144,2222.6436,0.0,0.0,0.0,0.43301272,233.68338,-627.4882,2178.032
0,1,27.766264,0.14628439,0.35642284,-0.17580888,0.43588442,176.34961,803.65106,2183.451,0.14628439,0.35642284,-0.17580888,0.43588442,163.00092,550.27295,2173.4553,-0.07111233,0.13026649,0.6816734,0.71644616,26.480515,550.1765,2187.233,-0.4292066,-0.14379796,-3.4614186,0.43739328,299.5213,550.3694,2159.6777,0.200717,-0.15983742,0.65532297,0.710434,17.516113,316.14243,2256.4998,0.30467665,0.6323697,-3.3922346,0.4334324,318.28296,327.10266,2194.7468,0.0,0.0,0.0,0.43301272,-12.633144,25.741272,2092.3083,0.0,0.0,0.0,0.43301272,333.3142,45.588684,2117.3608,0.26806492,0.3470516,-0.011064012,0.43257815,161.66676,362.85107,2158.9236,0.114635296,0.28246966,-0.07202222,0.43407187,75.88304,175.36955,2152.9146,0.15348764,0.2610712,-0.111594304,0.43492803,244.78218,175.48888,2135.8691,-0.7189496,0.2873527,-0.019407062,0.43067557,66.770905,-236.89772,2139.6433,-0.5386653,0.27518216,0.012943721,0.43093136,230.86516,-236.48247,2118.1663,0.0,0.0,0.0,0.43301272,68.0295,-623.7368,2222.2805,0.0,0.0,0.0,0.43301272,234.83008,-626.555,2179.8152
0,2,25.503218,0.15080349,0.31822553,-0.1714465,0.4359356,177.23225,803.98816,2182.2422,0.15080349,0.31822553,-0.1714465,0.4359356,164.25896,550.8494,2171.8433,-0.20472784,0.30895647,0.65233654,0.6611273,27.413683,551.5427,2184.2039,-0.40994462,-0.15687153,-3.46348,0.43743628,301.10425,550.1561,2159.4827,0.3106378,-0.2423842,0.6090653,0.68832654,36.883568,385.56,2336.5596,0.3616049,0.66046774,-3.3776383,0.43289733,319.60617,327.14868,2194.1965,0.0,0.0,0.0,0.43301272,-1.1842804,199.28493,2143.7334,0.0,0.0,0.0,0.43301272,334.13876,46.074615,2109.3188,0.24588956,0.31064752,-0.02854062,0.43307066,162.10083,362.52393,2158.513,0.11481781,0.24509111,-0.069257215,0.43412086,75.87603,174.62433,2152.776,0.15081546,0.22308566,-0.10494894,0.43488806,244.00938,173.77252,2137.5894,-0.71219844,0.25075158,-0.01909275,0.4309116,67.16663,-237.63492,2139.427,-0.5357298,0.23750003,0.020265158,0.43097076,231.01318,-237.47552,2120.1362,0.0,0.0,0.0,0.43301272,67.98436,-624.5603,2221.2114,0.0,0.0,0.0,0.43301272,235.46313,-627.55493,2181.4153
0,3,22.256218,0.17269163,0.38531578,-0.16525058,0.43556955,179.07591,802.9874,2185.9136,0.17269163,0.38531578,-0.16525058,0.43556955,166.3919,550.79156,2174.051,-0.25857398,0.26808122,0.6463367,0.6659736,29.635138,552.166,2189.1582,-0.4633053,-0.13483639,-3.4575808,0.43749547,303.14868,549.4171,2158.9438,0.22003928,-0.22546378,0.6604501,0.6815823,24.262783,365.2835,2368.0383,0.33088738,0.70304525,-3.3687472,0.4325011,323.1475,324.7907,2195.6396,0.0,0.0,0.0,0.43301272,16.240559,117.57364,2183.1267,0.0,0.0,0.0,0.43301272,337.2355,50.743347,2111.643,0.23170844,0.37893626,-0.047340244,0.43322825,163.08795,360.57916,2161.4475,0.16648406,0.311938,-0.051420204,0.43356186,74.06883,171.22823,2158.3127,0.14649469,0.29163957,-0.1220342,0.43504936,245.49915,169.50533,2139.3752,-0.7193147,0.31187934,-0.014386805,0.43041843,67.16404,-234.68306,2139.0764,-0.5494634,0.30792785,0.030203285,0.4303397,230.34969,-241.19633,2122.668,0.0,0.0,0.0,0.43301272,69.30221,-621.28815,2221.7407,0.0,0.0,0.0,0.43301272,236.65663,-630.993,2185.536
0,4,21.00508,0.12920712,0.303909,-0.22052366,0.4369236,182.22148,804.8258,2185.4224,0.12920712,0.303909,-0.22052366,0.4369236,165.6861,549.9491,2176.6787,-0.17264777,0.3001621,0.6724499,0.6541456,26.763668,551.1952,2188.4885,-0.40000305,-0.17189886,-3.4632044,0.4372684,304.60852,548.70306,2164.869,0.59669304,-0.25573963,1.9135679,0.25263837,43.72116,395.57745,2313.785,0.37429753,0.6485201,-3.3782926,0.4328138,322.57748,323.30725,2200.418,0.0,0.0,0.0,0.43301272,10.885269,112.938995,2189.4202,0.0,0.0,0.0,0.43301272,337.0313,30.312927,2111.8225,0.33231008,0.29150128,-0.045012955,0.43339026,162.48515,362.8581,2158.7651,0.038382582,0.22532766,-0.028051835,0.43331054,70.28728,176.5653,2148.4172,0.13495687,0.20785873,-0.14106128,0.43563873,248.28114,174.96881,2133.286,-0.70592546,0.22441502,-0.006675055,0.43081856,66.7235,-245.01541,2143.8599,-0.5511093,0.22970217,0.031839103,0.43069535,231.3287,-231.58722,2118.01,0.0,0.0,0.0,0.43301272,68.6287,-632.6703,2225.0068,0.0,0.0,0.0,0.43301272,237.09152,-620.8522,2180.9653
0,5,20.112213,0.19669557,0.34291995,-0.19426198,0.43629092,182.27435,806.4907,2188.8167,0.19669557,0.34291995,-0.19426198,0.43629092,167.20128,549.3645,2174.9888,-0.13713954,0.24629664,0.674178,0.68265265,29.687195,551.4517,2188.4307,-0.42788836,-0.150208,-3.4587853,0.43684715,304.71536,547.2772,2161.5469,0.24686584,-0.15938707,0.6421686,0.708006,36.20911,368.20728,2300.4055,0.42870495,0.7376028,-3.3493047,0.4324076,321.80252,321.667,2197.5737,0.0,0.0,0.0,0.43301272,-10.336388,57.497284,2097.379,0.0,0.0,0.0,0.43301272,338.86877,36.51715,2098.2498,0.28392732,0.33481866,-0.06616753,0.43374386,162.8378,360.5883,2159.6624,0.070171535,0.26838303,-0.001981565,0.43266124,69.87379,173.15692,2152.9966,0.13488051,0.24951968,-0.1399202,0.4355205,247.07484,170.46729,2135.6753,-0.6821071,0.2596985,-0.025852595,0.43116307,69.313225,-239.01587,2144.648,-0.53837633,0.26952606,0.030149568,0.4305933,230.06827,-238.21844,2120.4192,0.0,0.0,0.0,0.43301272,69.32693,-625.7628,2222.786,0.0,0.0,0.0,0.43301272,235.95703,-628.1885,2181.993
0,6,18.962475,0.2800077,0.3884364,-0.13943596,0.43502846,178.0132,804.09283,2196.012,0.2800077,0.3884364,-0.13943596,0.43502846,166.6957,551.24524,2176.1562,-0.10438532,0.19169515,0.66940707,0.71010613,29.550243,553.0389,2191.5361,-0.4577977,-0.13133389,-3.455022,0.4367406,303.84116,549.4516,2160.7764,0.22775123,-0.17045063,0.6380686,0.71550286,22.509432,341.38257,2287.2915,0.3623834,0.71063495,-3.3742306,0.43439245,321.30637,322.97302,2197.5613,0.0,0.0,0.0,0.43301272,-22.323225,47.917297,2099.517,0.0,0.0,0.0,0.43301272,344.9205,33.4794,2106.4348,0.28294685,0.38392967,-0.060804915,0.43346396,162.4937,361.54678,2160.809,0.08450012,0.31734818,0.00432142,0.4323726,69.36289,173.01137,2155.4346,0.1379477,0.29909322,-0.14239812,0.43542847,247.22052,170.68526,2135.4893,-0.66663885,0.30614007,-0.02967016,0.43106064,69.414474,-235.7506,2145.4224,-0.54409087,0.31799686,0.026132394,0.43039426,229.72878,-239.41212,2119.9453,0.0,0.0,0.0,0.43301272,69.44465,-623.2128,2221.9226,0.0,0.0,0.0,0.43301272,235.64984,-630.49634,2182.3948
0,7,17.985762,0.19942184,0.45863438,-0.109553725,0.4341417,177.7855,803.6372,2192.6978,0.19942184,0.45863438,-0.109553725,0.4341417,168.79959,550.0239,2178.6365,-0.0858721,0.16364533,0.672108,0.71701956,32.747425,551.631,2196.7236,-0.4890773,-0.09667202,-3.4490206,0.43623427,304.85175,548.4169,2160.5493,0.21944326,-0.16946065,0.64105207,0.7156675,22.793705,334.93805,2277.8,0.37775293,0.77386224,-3.3567336,0.43454167,321.43295,322.2845,2197.1035,0.0,0.0,0.0,0.43301272,-21.091846,28.28769,2087.2664,0.0,0.0,0.0,0.43301272,350.29745,20.042053,2094.6106,0.32473803,0.4537247,-0.061974194,0.433173,164.25443,361.9736,2161.156,0.07471636,0.38751477,-0.008491277,0.43235102,70.68178,174.97487,2155.511,0.11579452,0.3720829,-0.15492849,0.43540648,248.73672,172.87166,2131.84,-0.6627675,0.3772112,-0.02722855,0.43057516,69.176155,-235.28697,2146.7031,-0.5474434,0.39003298,0.015536516,0.43016168,229.686,-238.3083,2119.1318,0.0,0.0,0.0,0.43301272,70.26948,-623.57245,2223.0151,0.0,0.0,0.0,0.43301272,235.10263,-630.9923,2182.3066
0,8,17.113873,0.266594,0.43224257,-0.22708756,0.43655616,186.7361,832.6334,2194.9197,0.266594,0.43224257,-0.22708756,0.43655616,168.07216,566.50507,2175.5847,-0.22363824,0.1986265,2.0626647,0.2618145,31.46889,568.7192,2192.4888,-0.46949452,-0.10150295,-3.453728,0.43661985,304.67545,564.2909,2158.6807,0.1391027,-0.17080781,0.6535204,0.7241451,5.3700886,335.79822,2237.9744,0.39092156,0.7691384,-3.3564548,0.4344983,322.06998,337.62888,2194.2563,0.0,0.0,0.0,0.43301272,-25.348673,20.093353,2087.248,0.0,0.0,0.0,0.43301272,350.24335,39.5914,2092.4126,0.29607496,0.42274114,-0.073933266,0.43356913,162.91638,373.04596,2159.2603,0.0703651,0.35630465,0.0030394308,0.43224108,69.553,181.01659,2153.851,0.095227145,0.33930448,-0.12635389,0.43496242,245.96822,178.15715,2132.0205,-0.6614644,0.34511414,-0.023502428,0.4307167,69.48212,-230.28151,2145.4612,-0.5589089,0.35423416,0.02457795,0.43014404,230.13,-242.07799,2121.2551,0.0,0.0,0.0,0.43301272,70.63246,-618.45447,2221.5317,0.0,0.0,0.0,0.43301272,236.3333,-634.89935,2185.7717
0,9,16.517998,0.3943777,0.41003814,-0.020918338,0.43244535,182.12032,819.1543,2202.86,0.3943777,0.41003814,-0.020918338,0.43244535,178.86029,567.0903,2174.0276,-0.42705083,0.09832893,2.110693,0.27347085,52.528137,572.49677,2189.7156,-0.46671563,-0.08429002,-3.4528198,0.43628547,305.1924,561.6837,2158.3396,0.20179428,-0.60518885,1.9266908,0.25476414,8.700039,365.9438,2234.127,0.34475884,0.732882,-3.3741288,0.4353085,321.47223,334.63156,2192.8018,0.0,0.0,0.0,0.43301272,-27.201431,37.868652,2097.4216,0.0,0.0,0.0,0.43301272,350.52914,40.02411,2100.083,0.2963535,0.42176858,-0.16585185,0.43540666,168.58018,373.30942,2158.0264,0.062558375,0.35631442,-0.012607642,0.43256325,70.917465,183.2682,2152.8762,0.09415078,0.3380382,-0.12389127,0.43491784,245.6827,175.78896,2131.174,-0.628531,0.34958678,-0.013397704,0.43064508,69.03017,-229.04564,2145.4988,-0.56680644,0.35290292,0.026946507,0.4300642,230.23412,-242.1577,2120.5789,0.0,0.0,0.0,0.43301272,71.191574,-617.49677,2217.6597,0.0,0.0,0.0,0.43301272,236.74355,-634.52094,2185.9573
